isbn,controlNo_int,bibNo,sierraFormat_int,sierra_status,controlNo_ext,overdriveNo,sierraFormat_ext,_merge
9781535738361,,,,,odn0002941413,BB75D53D-EB26-4B34-A912-A7D0B1731443,x,right_only
9781535738477,,,,,odn0002941414,F3331DDA-D584-437D-AAE6-04F38576EF4E,x,right_only
9781535739078,,,,,odn0002941415,2C62351C-B9CC-49D5-928F-EDA0E3A776E9,x,right_only
9781535739054,,,,,odn0002941416,0BFADAFC-387C-4A70-9B3E-41E32452E149,x,right_only
9781535739030,,,,,odn0002941417,8CD9B118-7BDC-41C8-BD06-A6CA381B1789,x,right_only
9781535738439,,,,,odn0002941418,DDBBC023-AC59-444D-A5C1-4CCAE58C6F42,x,right_only
9781535739047,,,,,odn0002941419,D0129D5D-6F7C-4B8B-8A3E-0E663792AA7A,x,right_only
9781535738828,,,,,odn0002941420,BC84F9D2-83AE-4A58-9C2D-55F1203D69D6,x,right_only
9781535738224,,,,,odn0002941421,140AD5D5-E91F-4651-9309-798F727F9957,x,right_only
9781535738422,,,,,odn0002941422,BF50CABC-5F74-4D9F-B05A-E1D57EFA173B,x,right_only
9781535739023,,,,,odn0002941423,D8E1BA33-09A9-4856-B4A1-308F1309DFA5,x,right_only
9781535738002,,,,,odn0002941424,496637C5-F2AD-4AC2-9F92-A4A541BA07E8,x,right_only
9781535738798,,,,,odn0002941425,3B4C4E22-9EBF-4844-ADA6-63067149E83D,x,right_only
9781535738026,,,,,odn0002941426,CC1E8F27-1057-4493-A708-C51A1C37C58E,x,right_only
9781535738033,,,,,odn0002941427,8C8834C9-2F5F-4A96-BA36-B5AC956266F5,x,right_only
9781535738200,,,,,odn0002941428,F9E7C592-567F-412A-B538-305820CCC842,x,right_only
9781535738804,,,,,odn0002941429,8830C0C7-8C95-4E52-A5AD-16085F4F9669,x,right_only
9781535738620,,,,,odn0002941430,0478450E-A31C-45E3-84F7-889D92D65F82,x,right_only
9781535738194,,,,,odn0002941431,F75F6DAA-8FE6-42D3-BA8C-75B5B7836DB9,x,right_only
9781535738637,,,,,odn0002941432,EFBFECDE-6F4F-4F73-ADDB-9CC8E3EEBE2C,x,right_only
9781535738835,,,,,odn0002941433,1606B90B-6D69-4CC6-A038-FB9C5BB21263,x,right_only
9781535738231,,,,,odn0002941434,3888CB8D-665E-4A05-B97B-91A537A85D0B,x,right_only
9781535738811,,,,,odn0002941435,4EEACBE7-4F0A-40F7-A9A6-0502A587460C,x,right_only
9781535738217,,,,,odn0002941436,A3229055-4DE6-4119-B91F-2DE585A78955,x,right_only
9781535738583,,,,,odn0002941437,F7DC8862-A776-493A-B59A-8004AF8CD04C,x,right_only
9781535738545,,,,,odn0002941438,8EEA0B0F-54AD-4477-BA97-8285B6899B2A,x,right_only
9781535738019,,,,,odn0002941439,391D3028-A16C-4E9A-9025-43A9FE9506D4,x,right_only
9781535738613,,,,,odn0002941440,45918FCA-9AEC-4CB8-9309-61055C3C4905,x,right_only
9781535738880,,,,,odn0002941441,AA10A6C0-FC9F-440C-966D-72749C51D591,x,right_only
9781535737982,,,,,odn0002941442,6E83D75A-33FA-4581-9893-CB886C3739D2,x,right_only
9781535737944,,,,,odn0002941443,D05EF41B-C46F-4AF8-9126-1D255E895477,x,right_only
9781535739009,,,,,odn0002941444,5F0F8A42-2E77-4365-80DD-BB6AB5405925,x,right_only
9781535738408,,,,,odn0002941445,4CE451E7-813B-46A2-AA9C-465012161071,x,right_only
9781535737975,,,,,odn0002941446,E16BF24A-23D6-4F17-AEF7-44F31167476F,x,right_only
9781535739139,,,,,odn0002941447,10ABDBE0-5C3D-44A4-8220-601217614A01,x,right_only
9781535738538,,,,,odn0002941448,707BE1DD-80F0-4176-9C9E-D1D397C0E461,x,right_only
9781535739108,,,,,odn0002941449,FD200384-22F3-4BF1-A078-7D1D126A13D9,x,right_only
9781535738507,,,,,odn0002941450,933CCB9A-A4FC-4C98-B684-810A5C0CE8C8,x,right_only
9781535738446,,,,,odn0002941451,F1967D0A-DC21-40BE-B0EB-3408D75C71BB,x,right_only
9781535738347,,,,,odn0002941452,4806D197-FFC7-4029-ADA4-3B8035DE07C8,x,right_only
9781535738941,,,,,odn0002941453,9D7D8F60-BA80-4CAB-B602-6CF0FFD9148D,x,right_only
9781535738767,,,,,odn0002941454,9D4917C1-BF3A-4163-888C-251F717B86EE,x,right_only
9781535738163,,,,,odn0002941455,A4D17566-F385-4E0F-9E4A-3FEE353D0A35,x,right_only
9781535738354,,,,,odn0002941456,FE945F90-7A63-4946-B3CC-B620CFAD1291,x,right_only
9781535738958,,,,,odn0002941457,F6D97BC0-54BF-40A2-9104-B56F57C853EA,x,right_only
9781535739122,,,,,odn0002941458,6C63B2CE-FD3B-46E9-9220-679E53FE7763,x,right_only
9781535738521,,,,,odn0002941459,E1B2889C-20DA-40F5-B0D8-296BF4FC7911,x,right_only
9781535738965,,,,,odn0002941460,C08DED61-7F78-44B9-AB22-53244D1372E9,x,right_only
9781535738774,,,,,odn0002941461,890511DA-D37D-47BC-BD7C-F628CBE062CB,x,right_only
9781535738170,,,,,odn0002941462,898713E8-2DC7-4D31-A2E6-BF95606438BE,x,right_only
9781535737951,,,,,odn0002941463,091A8253-CECE-4D5C-A71B-5CA1244DACCD,x,right_only
9781535738316,,,,,odn0002941464,0B44CE5B-C33A-4D41-9935-0088429DCB1F,x,right_only
9781535738910,,,,,odn0002941465,8430C1C5-409D-4851-B0EF-BC9FD025D251,x,right_only
9781535738323,,,,,odn0002941466,D6754142-373A-462D-B432-15005BA7632E,x,right_only
9781535738927,,,,,odn0002941467,162702A7-F2F2-4626-BB59-9D8804B5DB36,x,right_only
9781535738712,,,,,odn0002941468,24A6F114-E5CE-424D-B5C8-AF8539BDB83C,x,right_only
9781535738859,,,,,odn0002941469,3BBB1719-23DD-4800-8D24-2FCB59E4C525,x,right_only
9781535738255,,,,,odn0002941470,CCC79A3F-8D18-4543-AA06-85F05783FD35,x,right_only
9781535738484,,,,,odn0002941471,AD1455F6-3505-4063-A4F7-74C1D68095ED,x,right_only
9781535739085,,,,,odn0002941472,6CBA6A1A-B68F-42A3-959A-46BBD187212C,x,right_only
9781535738989,,,,,odn0002941473,88EAE7E6-81A1-47F5-9EEC-CD677894F872,x,right_only
9781535738385,,,,,odn0002941474,6F6E9C90-840C-40D1-ABFB-9AED09888DED,x,right_only
9781535738996,,,,,odn0002941475,3512E521-C44F-4901-B5CE-6107A9F41C80,x,right_only
9781535738392,,,,,odn0002941476,BFD914EF-5A19-4B94-AADC-524DCA0F3D15,x,right_only
9781535738286,,,,,odn0002941477,5157AE9E-195D-47CE-B522-BB5FA63E056E,x,right_only
9781535738552,,,,,odn0002941478,6BE7A8F0-9C3A-4956-906E-50E681176249,x,right_only
9781535737968,,,,,odn0002941479,11DEA954-00B0-4AC9-8D10-AE3C7A957AF0,x,right_only
9781535738569,,,,,odn0002941480,55B5E330-4892-4853-84A1-E675AA414DCE,x,right_only
9785042530753,,,,,odn0005460785,3A37C0C8-638E-4602-B4E6-560CB8189828,x,right_only
9785041007805,,,,,odn0003823531,EF902D6C-7A66-4CDE-936F-71B37758F560,x,right_only
9785042542329,,,,,odn0005530997,6FFDDDD4-D2E8-4BA0-99BC-ED83D836FC9B,x,right_only
9785042542343,,,,,odn0005530999,2E41058B-0E26-4241-A6F5-277A9E0A4085,x,right_only
9785041796785,,,,,odn0004846836,6EB13304-8F21-4EA2-A7F0-AFE3944246BA,x,right_only
9785042214608,,,,,odn0005181712,E6C8C0C0-BD7F-4852-A153-2416C880F28A,x,right_only
9785042417573,,,,,odn0005379900,E4038914-9D78-4C27-BFB3-1D00F47CFFCC,x,right_only
9785042465987,,,,,odn0005423590,6AD9DCC7-CB92-4798-B6C5-A157314333A2,x,right_only
9785457372252,,,,,odn0002833522,D589828E-133B-4215-B0E0-2D9E0D9D1CC6,x,right_only
9785041849405,,,,,odn0004902296,2A8C42CE-3BE8-416F-9AFE-01AABE55C094,x,right_only
9785042355387,,,,,odn0005303334,00511972-336C-4461-AA2D-832832DCAA53,x,right_only
9785041279936,,,,,odn0004305992,66B532F1-315E-48C0-99EB-CE9FC068F3D9,x,right_only
9785042342097,,,,,odn0005303339,C2C49927-C779-4A1E-A6E9-7286593C81AD,x,right_only
9785041788742,,,,,odn0004835480,4E603E14-E6FB-4A17-850A-6EB4287C6EFE,x,right_only
9785040052387,,,,,odn0002719329,F92CC113-B439-4C43-9E40-3E801580C3C3,x,right_only
9785042411755,,,,,odn0005379923,1009ABA8-CA52-479F-8D08-6FA4DB538209,x,right_only
9785042411762,,,,,odn0005379924,EA14A5A6-F2D0-4D77-AAC1-CCEB7C7DD55A,x,right_only
9785042526022,,,,,odn0005460837,613289DB-2D7C-46E4-A097-03FFD68F8E63,x,right_only
9785042529429,,,,,odn0005460842,0C1ADFB0-DDA8-4A9D-B7FE-121589211619,x,right_only
9785042388873,,,,,odn0005355130,35590DF7-2D47-4B48-80D0-041F24DF17F3,x,right_only
9785042331374,,,,,odn0005303342,E6C09BDB-49F0-47F7-ACE2-A8E2A71FB986,x,right_only
9785042302992,,,,,odn0005261725,10DA5012-784E-40A2-9198-C75449756D6B,x,right_only
9785042484339,,,,,odn0005460807,69061B96-9B4D-4EDD-BA45-2BF0281763D2,x,right_only
9785457871465,,,,,odn0002891536,074D4EF5-44C9-4A78-B871-BC841184AD13,x,right_only
9785457721845,,,,,odn0002891538,E2308063-5788-444C-9079-D4D78955F4EB,x,right_only
9785457822702,,,,,odn0002891541,D69D1614-CDA9-43E6-B44B-05B98EAF446F,x,right_only
9785457754782,,,,,odn0002891543,CC67DBA4-38EB-425E-B60E-F443F44341D6,x,right_only
9785040004621,,,,,odn0002891545,0944DC83-9067-4AD1-8E3E-87FA1D5D25A2,x,right_only
9785457743144,,,,,odn0002891547,04E4C38E-534E-4DE2-ABD9-83C17E17F07F,x,right_only
9785457700406,,,,,odn0002891551,6FBA70EF-294C-420F-9D80-1A0FC13002FE,x,right_only
9785457754669,,,,,odn0002891554,C0B36EEC-43E0-44FE-9A98-44D2C52E721F,x,right_only
9785457714069,,,,,odn0002891556,3B23B37C-8FA4-4A45-B4CB-9257F58CC06C,x,right_only
9785457707436,,,,,odn0002891558,94D54779-DE0B-44CD-9C0A-B4151B66DB7E,x,right_only
9785457816589,,,,,odn0002891561,F74AFE9D-03DE-492E-97A7-7C9C18A88B77,x,right_only
9785457646391,,,,,odn0002891562,0A726362-53E8-43E9-A379-E9004C0C4CF3,x,right_only
9785457816572,,,,,odn0002891565,26A32171-5A6B-463F-89D5-9DEA325683C4,x,right_only
9785457727311,,,,,odn0002891567,156BA761-A7BB-48F4-BD91-B64527A20D81,x,right_only
9785457714076,,,,,odn0002891568,5A1F757F-66AC-4D84-8424-AF2DC773F852,x,right_only
9785457663367,,,,,odn0002891571,1F7B38B2-AE6D-49EC-9733-23C36312CC70,x,right_only
9785457741799,,,,,odn0002891574,D5C42EE5-BCC1-4C55-AF80-2F7CF264265E,x,right_only
9785457918214,,,,,odn0002891576,A21B575C-40FF-4DA6-89A3-72F4EE4D2534,x,right_only
9785457880603,,,,,odn0002891579,56E1396F-A66A-4591-AB31-13C6D673C891,x,right_only
9785040032198,,,,,odn0002891581,8A603256-429F-4E75-84E7-2C03ED3ADE7D,x,right_only
9785042484346,,,,,odn0005460809,7066BA4F-7C1B-4E73-BB58-DD098CBC96D7,x,right_only
9785042402456,,,,,odn0005355133,1FD28983-F989-42A8-9578-7BB9DFFB5F85,x,right_only
9785042532290,,,,,odn0005460811,7046B15C-69D0-49E8-B12C-8E1D6FA26600,x,right_only
9785457357280,,,,,odn0002891623,9E77005F-E135-4FF3-B991-69E30E295DE8,x,right_only
9785042302855,,,,,odn0005261731,54F7B936-45D3-45C3-981F-CB22B0F89731,x,right_only
9785041478896,,,,,odn0004495786,45EF49B5-F009-47DE-8D3D-65416D16D97F,x,right_only
9785042484384,,,,,odn0005460816,84F211F5-55D2-4EB0-A58B-617FCDE1407F,x,right_only
9785042302794,,,,,odn0005261737,A7051A2D-048E-4189-BFC2-AE10CB47B72F,x,right_only
9785040304707,,,,,odn0005355138,D88AC07A-A3BA-49FC-8F3E-489C48201750,x,right_only
9785042331381,,,,,odn0005303345,7CEA5F1A-6D50-4DFC-83BA-4A63A9F98C74,x,right_only
9785042302787,,,,,odn0005261738,1479D659-2156-43CE-96A9-61E07C9AC195,x,right_only
9785040304738,,,,,odn0005355141,2B299534-BAD4-44C7-AD1F-6614B9AAFD78,x,right_only
9785042402401,,,,,odn0005355144,66779047-0DA0-4E90-BACE-F8659A41622A,x,right_only
9785041960001,,,,,odn0005072765,42B89F67-1E4C-4825-AB03-9D16BCA8E2BF,x,right_only
9785041937416,,,,,odn0005048536,752A463C-7E8E-4034-B237-EF94B435482B,x,right_only
9785042223259,,,,,odn0005181729,EE6383E9-BC4C-4EDE-A974-607DC771ED55,x,right_only
9785041412111,,,,,odn0004513228,FB0E7A72-3663-44F6-9E5A-9CF7AA970BE6,x,right_only
9785457933521,,,,,odn0002891748,235BB742-6DE8-4701-976F-BF5D63622C6C,x,right_only
9785041375300,,,,,odn0004344251,F461F7B0-B28B-4AEF-A177-0E6D83A620B5,x,right_only
9785042044632,,,,,odn0005140148,F0833F78-196A-4D5D-8066-01EC5349F755,x,right_only
9785042370724,,,,,odn0005335399,39CCA877-76D6-456C-8541-FB764E3A8259,x,right_only
9785040439737,,,,,odn0003170855,53A63AF3-0FCF-485E-8EA9-BD60A6DB965C,x,right_only
9785041870249,,,,,odn0004943210,AB9CCE74-1BA8-4F54-ABB6-9EF5AA6DAC5B,x,right_only
9785042317361,,,,,odn0005280876,3829C485-2AEB-4108-8C94-9BF952EECDC2,x,right_only
9785042224522,,,,,odn0005181737,3FC70795-F240-4907-9391-C32603A05E4E,x,right_only
9785041545543,,,,,odn0004606569,098A432A-EE4E-4F10-90DE-247C433D951D,x,right_only
9785041466688,,,,,odn0004486847,F4C65B18-9B60-48D6-A621-593473AEC06C,x,right_only
9785457280380,,,,,odn0002760791,D1AF3B25-5892-433A-A38B-65F02D5DCF3C,x,right_only
9785042484407,,,,,odn0005460831,1ED4BE4A-113B-405B-923D-D1FAFB2E7763,x,right_only
9785042302725,,,,,odn0005261747,84373C2C-71C5-4601-AE4F-C455A2E7D010,x,right_only
9785041564025,,,,,odn0004589274,534D9486-8C4B-4426-A875-4A00D1C170E5,x,right_only
9785041013141,,,,,odn0003823561,781E7C01-076E-4417-88BE-84B1D2B8CC91,x,right_only
9785042302503,,,,,odn0005261750,989B5337-A67E-4F28-9BFF-F7EA03D77783,x,right_only
9785042302442,,,,,odn0005261753,CF197D00-C040-421C-8A3E-8F45D9F387E2,x,right_only
9785042420207,,,,,odn0005379922,29738042-0CAB-47BC-B294-556561E447B9,x,right_only
9785042369940,,,,,odn0005335408,011E4D21-498C-4D44-9EB9-29E1BBAE794B,x,right_only
9785042223471,,,,,odn0005181745,E006B7B5-27C1-4C38-B05F-DB42470D4BD8,x,right_only
9785041838775,,,,,odn0004878671,6C72989A-2850-4094-947A-ECEB2EB66BDF,x,right_only
9785042422232,,,,,odn0005397700,E912226D-BE4B-4416-9687-584AA8760190,x,right_only
9785042411786,,,,,odn0005379931,4F0BAF33-C83F-4B10-A3D4-87E8AD3D567E,x,right_only
9785042146206,,,,,odn0005423624,41C25948-2A1C-4DC5-BEF8-671F684F40DE,x,right_only
9785042169809,,,,,odn0005181761,725C4C85-BB85-4EF7-B2B6-4637A4B23EC9,x,right_only
9785040335084,,,,,odn0005181763,8AD927B4-F035-4E75-8B09-FF147F01669A,x,right_only
9785042307041,,,,,odn0005261759,78A5B375-102C-4165-93E8-66D114FBFF77,x,right_only
9785042174384,,,,,odn0005181772,79179E9B-F048-4FBF-BEBE-46C65E0A7435,x,right_only
9785457925229,,,,,odn0002800344,C3EC6BC6-27B9-4014-9F49-8D63C34C1176,x,right_only
9785041519544,,,,,odn0004555227,6B65CDEE-84E5-4FD7-92E7-AAFEA2DE5701,x,right_only
9785041708740,,,,,odn0004729219,55F5710F-CE9A-4060-8809-4D792FEE79E1,x,right_only
9785042558412,,,,,odn0005531222,AA445EAB-FE41-4B62-A46C-3C73DEF0D0DC,x,right_only
9785042478420,,,,,odn0005460861,8F9D1EFE-476A-4F79-BD12-877C2968E300,x,right_only
9785041631451,,,,,odn0004668412,BF5B11D6-0302-4707-BDA8-027FF86EB3A7,x,right_only
9785042341427,,,,,odn0005303398,9183596D-7343-432B-B7F4-053248E5C1B2,x,right_only
9785041762100,,,,,odn0004786756,CE601666-8070-4245-B717-009A99EC65D4,x,right_only
9785041027667,,,,,odn0003857973,B02EBD4D-8809-4A8C-9015-0DBCC342355E,x,right_only
9785040818884,,,,,odn0003583542,14F50628-3BA8-41AF-BECF-E1359A1DBA59,x,right_only
9785042345289,,,,,odn0005303420,8D0FE669-8D22-42B4-8A47-04930E082B8E,x,right_only
9785042340932,,,,,odn0005303421,65DF7A20-F20C-4E9E-871B-D507FCA9342D,x,right_only
9785041306502,,,,,odn0004323196,5336ED75-179D-44C6-B4FE-CABA02DCA8B9,x,right_only
9785042030925,,,,,odn0005112053,A95B5658-38D7-4615-B0BD-7A2CFA37E14A,x,right_only
9785042476877,,,,,odn0005460899,C13D75A6-3910-47BF-9E60-F5BCD4E9129A,x,right_only
9785042517150,,,,,odn0005460926,4602A999-D170-4BF3-ABF7-80B17D33CAA2,x,right_only
9785042464768,,,,,odn0005423926,65B345FF-C605-4F63-9E41-BE4605A68EA6,x,right_only
9785042542053,,,,,odn0005531562,42504DC7-A759-4E89-92B4-16387A75B88C,x,right_only
9785040502820,,,,,odn0003245595,3674318E-D420-4D03-97A8-BB8CA414CD0C,x,right_only
9785042319372,,,,,odn0005280909,B2F2D1CC-838C-4F60-B53D-B8D2F695BB0E,x,right_only
9785042268960,,,,,odn0005238347,F01B4CB7-19CB-4086-80F9-B237E6E4CC38,x,right_only
9785042522246,,,,,odn0005460968,2D401639-0822-407F-A2C2-2766B4A479EA,x,right_only
9785042521560,,,,,odn0005460970,A7E57268-26C3-466F-80F1-7AA4D90EC9B8,x,right_only
9785042379666,,,,,odn0005355315,BCC68586-9698-4967-81AF-F1FBD2137F38,x,right_only
9785042286025,,,,,odn0005237952,FC107269-CABC-4580-B89E-DEDD292BFE0B,x,right_only
9785041817992,,,,,odn0004863278,845E8B40-E83C-41CF-8FCC-495B9266B0A0,x,right_only
9785425020314,,,,,odn0002800594,69A10BC8-8CDC-41FF-85D9-1AD11D3FC885,x,right_only
9785041916879,,,,,odn0005038088,A030AEB7-1FED-40AB-A4D1-6DE49C27C056,x,right_only
9785042476792,,,,,odn0005460985,DBEA411A-EEB0-4101-BBC7-1A8E932577C5,x,right_only
9785041177539,,,,,odn0004153577,F7F926D3-1230-4E67-BDB1-E13B0845EA8A,x,right_only
9785041930158,,,,,odn0005038089,5C30F49E-80D0-4F6D-8DF9-090C190EE00E,x,right_only
9785040958986,,,,,odn0003730565,8638C293-3C5B-4183-9221-13FB3CFDF6D9,x,right_only
9785457198449,,,,,odn0002761584,1BB56AB8-DC34-46D8-AC6C-23E72A0A3C4F,x,right_only
9785041882266,,,,,odn0004958004,E8D78E47-E0FD-4950-BDE0-60AC78AFFED4,x,right_only
9785042464508,,,,,odn0005423968,8B41B54C-75E9-4524-B98C-E234D0E0B322,x,right_only
9785457598300,,,,,odn0002708468,33563E73-60F7-4C73-814E-9CB13F4F9BCC,x,right_only
9785041708603,,,,,odn0004729242,DF81E44F-ABEE-4B3E-B009-9DAB990B9DF7,x,right_only
9785042466656,,,,,odn0005423972,23848E01-548C-41CA-898B-9AF85D701335,x,right_only
9785041406745,,,,,odn0004390482,D67D1FFC-5E8F-4AB5-AEE9-014FEFB2BA52,x,right_only
9785042214103,,,,,odn0005181975,F2464D13-EDC6-4685-B177-DF3B8EE88C33,x,right_only
9785042553301,,,,,odn0005531663,67AEF968-FB0A-42D0-B3B5-498527F53F52,x,right_only
9785042372421,,,,,odn0005335493,37A861E4-F593-42B4-B9A5-FE53367F418B,x,right_only
9785041916886,,,,,odn0005038095,5F8E33CF-2A70-4500-8AAF-DC0D72F9C571,x,right_only
9785042407864,,,,,odn0005380013,03BD0945-59F0-4A1B-ABC5-79D653A42695,x,right_only
9785041831974,,,,,odn0004878684,2835AE93-FA23-4589-85D1-DFF0FD666A9A,x,right_only
9785041912680,,,,,odn0005018563,2B408F58-8BEE-4CA9-B15C-FE057D2DDEE2,x,right_only
9785041449001,,,,,odn0004462331,4ADB02BE-E62E-48F5-8160-4D491A4D7D61,x,right_only
9785042030963,,,,,odn0005112059,FA1ED4F0-A772-4DA3-89A3-C5355AE253D1,x,right_only
9785042402449,,,,,odn0005380016,D8E3D9CD-4683-435F-9B4E-E31ED4334E75,x,right_only
9785042571190,,,,,odn0005531695,C0E8A48D-CAA3-458A-A8B8-528C1C06A614,x,right_only
9785425002686,,,,,odn0002719790,1BF7F8AD-FFF6-4770-9FE2-D3443F3FE02F,x,right_only
9785457722729,,,,,odn0002761734,82830BB5-B557-4D83-AAE1-12693058079A,x,right_only
9785041956554,,,,,odn0005072816,5B26A970-0494-47DB-A6F5-F74C90ED16C9,x,right_only
9785457622845,,,,,odn0002761739,63AE5A9B-3DD0-4CEE-A945-EF8497FCB7A3,x,right_only
9785042201684,,,,,odn0005181988,3233CD8D-B793-4C02-92EE-21DA86065A7C,x,right_only
9785040005765,,,,,odn0002719841,CA57B431-2EE4-4772-B676-BD06BD4517D5,x,right_only
9785042468285,,,,,odn0005423994,548FC794-5FBC-40D3-A468-FA18CF5F15CC,x,right_only
9785425081421,,,,,odn0002788268,1E83F689-8A44-44C1-99BC-BD70E768BCB8,x,right_only
9785457655720,,,,,odn0002761843,38E9B0CB-6A93-4F89-9D38-18E74131F571,x,right_only
9785042411502,,,,,odn0005381429,2998A80A-CBF2-4499-8AFA-6A757FE5FC4D,x,right_only
9785042452673,,,,,odn0005397770,F3A06916-4644-450F-9FB5-0118F16C2076,x,right_only
9785457289024,,,,,odn0002761891,AB56B63A-B633-4475-8603-6AC396F322D0,x,right_only
9785041866839,,,,,odn0004934386,67DDC7A3-50A0-46E5-905A-F5B36293D068,x,right_only
9785042299674,,,,,odn0005261791,6B973171-1718-4C65-A633-BB063323F3BD,x,right_only
9785042483653,,,,,odn0005461029,EB7A313E-61F4-48B9-B9EC-076CA7838976,x,right_only
9785040786046,,,,,odn0003527733,92B4D0F4-285C-4F27-9E42-7D2D39D18396,x,right_only
9785040133406,,,,,odn0002800721,94E94C1E-3407-4EE3-BF78-483CA1C76338,x,right_only
9785042517129,,,,,odn0005461030,2D0F8DEA-3CC8-4A7B-B023-29EA078D9EA1,x,right_only
9785042425271,,,,,odn0005380035,E3B4BDDE-0F26-4EA3-8374-F2621E52B126,x,right_only
9785040319756,,,,,odn0005379627,770821A7-55B0-41AF-A12A-A53F55FC287C,x,right_only
9785042461767,,,,,odn0005410082,5A94953F-1162-4E71-BF87-1D04AD5DFE7F,x,right_only
9785042461774,,,,,odn0005409581,976340BA-E5EE-4479-B084-1FB17ECF1EBC,x,right_only
9785042418242,,,,,odn0005380038,EB280F26-F087-4E62-B31C-29696A359158,x,right_only
9785041764319,,,,,odn0004814099,77ABB6A7-28B1-4F95-ABE0-98A9C22B0336,x,right_only
9785042223280,,,,,odn0005182009,F77EED2F-58EA-40D4-B56E-0EE4185CB99B,x,right_only
9785040334858,,,,,odn0005247782,B35AF097-0BFA-4694-B2F0-428026B974D6,x,right_only
9785041564018,,,,,odn0004589313,87DB6BC4-26A3-4AD4-ADB7-1BE86E6B9DB9,x,right_only
9785042335730,,,,,odn0005303517,9DEB43AE-6FAE-4978-85F8-E1D560C5B158,x,right_only
9785041406714,,,,,odn0004390493,05E361B7-1D39-48D1-B93D-11081458303F,x,right_only
9785425035271,,,,,odn0003152898,EA752162-4320-4141-B1AD-551F0CB3F2A7,x,right_only
9785041591144,,,,,odn0004628476,9ACC6116-B30A-48FA-BA72-09EB3746EF13,x,right_only
9785040457731,,,,,odn0003203051,E91D44C0-67C4-4C46-AF61-2F011D2BE5DA,x,right_only
9785041563813,,,,,odn0004589315,6F5036E4-057A-48A1-8912-8EAB30E22166,x,right_only
9785040600380,,,,,odn0003314860,A43C2F62-94B9-48DD-B8A3-727AE16875D4,x,right_only
9785457223752,,,,,odn0003152915,6F488008-2A77-44A0-A78A-5CF9F5BE507C,x,right_only
9785457635661,,,,,odn0002762158,DD710C8D-50F6-4580-AA17-A187A23A1203,x,right_only
9785041251710,,,,,odn0004872963,8D768E08-0CFA-440A-8E74-C7A0772C7D8C,x,right_only
9785042337864,,,,,odn0005303532,AF3D688F-610D-4080-BCDD-6EF785582CA8,x,right_only
9785042337468,,,,,odn0005303533,726AB754-4506-47D6-B24D-4F37A560BFF4,x,right_only
9785042243066,,,,,odn0005204182,071DBE78-5FAE-490B-8FF4-77BD1BF95A6C,x,right_only
9785041810719,,,,,odn0004854260,F6935747-8010-4E8E-A8EE-0D1722F689C4,x,right_only
9785042214929,,,,,odn0005182046,8199AE76-0D01-48BB-9F6E-CD60E34F7FD5,x,right_only
9785040412785,,,,,odn0003152931,973D652F-7967-41F4-A4AC-C9CCD5649D04,x,right_only
9785041642679,,,,,odn0004668488,BCEAA58B-08FF-46C7-B938-8CA48B7967B5,x,right_only
9785041879358,,,,,odn0004958038,75A63A1D-A024-4EBB-A458-C6D74B6CE4D6,x,right_only
9785042284571,,,,,odn0005237999,D19841FC-7B13-4DD4-91D8-6FD84A544F38,x,right_only
9785042214974,,,,,odn0005182047,2C9F94F1-0949-47AF-8AED-4C303F091DA0,x,right_only
9785042336140,,,,,odn0005303536,E0B8672D-E9BC-4612-A0C1-C8C872773639,x,right_only
9785040300129,,,,,odn0005379631,54E52426-CB65-48A0-AE0D-531F417D6360,x,right_only
9785457103535,,,,,odn0002721247,121C4FE6-73B3-404E-83B2-D36B7C67D1F8,x,right_only
9785042456114,,,,,odn0005409588,E32F6D42-1B06-4A26-AB42-71C32ECE2951,x,right_only
9785457537514,,,,,odn0002762292,38C852DD-9E1C-44F8-9200-344068917E85,x,right_only
9785041954222,,,,,odn0005072850,6A74858F-DB43-4C33-BEE5-56E911E54A17,x,right_only
9785041962050,,,,,odn0005099472,27E9D501-13E9-42B1-8A0F-F3EDEC4D9AED,x,right_only
9785041489489,,,,,odn0004513580,0C0D9858-3788-49FF-B286-99C38E680996,x,right_only
9785457720411,,,,,odn0002708717,129C890C-38B4-4712-AC26-CF06053A9B4D,x,right_only
9785042243141,,,,,odn0005238008,8E76C921-CF40-46F3-8570-23E6B7058405,x,right_only
9785041910020,,,,,odn0005018581,91B3C6CB-64DE-4433-A26B-6502DECCDC14,x,right_only
9785041725570,,,,,odn0004764093,51860C76-14DD-4352-AF8B-835099AB3FE3,x,right_only
9785457066366,,,,,odn0002762366,DA2900BE-B2DA-4283-990E-E7312CC898DB,x,right_only
9785042483707,,,,,odn0005497252,8B5C856E-9E4C-444E-9468-D0D1FCA67C44,x,right_only
9785042481338,,,,,odn0005461074,942269D9-3A70-4A2C-85B3-515965DC7EA3,x,right_only
9785042305665,,,,,odn0005261808,0FD701E3-10D2-4F13-8D48-99C4C6D01EE9,x,right_only
9785042290688,,,,,odn0005247792,E79CBC3D-1B73-447A-9831-F096F49C5DFC,x,right_only
9785042477355,,,,,odn0005461077,666E93F5-181B-4FEB-A78E-F747565E7CF1,x,right_only
9785457002821,,,,,odn0002762404,FD4ADAC9-4E50-4E38-9FE0-17A94D62DC6A,x,right_only
9785041867287,,,,,odn0004934407,D321E70A-78F4-4B00-93DF-FFFEA50D87F9,x,right_only
9785042404801,,,,,odn0005380069,D730569F-CC5E-4117-9BDC-90F3C775EF8C,x,right_only
