overdriveNo,overdriveNoSrc,bibNo,sierraControlNo,sierraControlNoSrc,sierraFormat_int,sierra_status,overdriveControlNo,sierraFormat_ext,_merge
FDA7A07C-ED28-4CD5-84A2-B201127F1193,037,b116278596,ocn698361994,OCoLC,x,-,,,left_only
D68A2E0D-E686-4639-B1FC-85022BE06071,037,b116278614,ocn698473204,OCoLC,x,-,,,left_only
757F37FC-F5D3-46DC-AA20-4C25223DE77C,url,b116311861,ocn700945071,OCoLC,x,-,,,left_only
14B28A46-8481-4149-8AC0-D4439ECB5A01,037,b116311940,ocn752540329,OCoLC,x,-,,,left_only
6F2A399E-68D1-44E2-A5D3-DFDA6B164DCE,037,b116311952,ocn752540401,OCoLC,x,-,,,left_only
F54E72A8-E259-4F79-B439-D45391DACC28,037,b116312233,ocn753566008,OCoLC,x,-,,,left_only
181418C2-2DC0-49A5-B06D-FE92B927D632,037,b116312257,ocn753566517,OCoLC,x,-,,,left_only
E67A503D-E112-4D9C-A2FB-D4C77D1CFA6E,037,b116312713,ocn754239209,OCoLC,x,-,,,left_only
EFAD1248-334A-49AA-B9FB-D8058CBCB096,037,b116312804,ocn754362944,OCoLC,x,-,,,left_only
0216EBEA-2A6D-4E0E-A690-E4E66E69DBA2,037,b116312944,ocn754643473,OCoLC,x,-,,,left_only
3631C7DB-EDB5-47A5-80EF-EF4A0D4ABFFA,037,b11631302x,ocn754655641,OCoLC,x,-,,,left_only
5279481A-2117-43C1-A87A-F754D5418FE4,037,b116313031,ocn754655688,OCoLC,x,-,,,left_only
3E8CA98B-5D38-4045-A47A-0E51CCBF5F63,037,b116314783,ocn191867865,OCoLC,x,-,,,left_only
062AFC2C-1FF1-4218-8DEF-1A44C73F63E6,037,b116314795,ocn232624578,OCoLC,x,-,,,left_only
AEBC31D5-9846-47D6-8C49-F7DBAD06D91F,037,b116314862,ocn234196394,OCoLC,x,-,,,left_only
027CE92E-0496-4A8E-9D33-1F181B7C464C,037,b116315027,ocn234595905,OCoLC,x,-,,,left_only
0ADFE25F-8DA7-44E8-988F-924FCA884536,037,b116315039,ocn232576980,OCoLC,x,-,,,left_only
8513C378-CF96-46B4-A6F4-6A476E0CAC6B,037,b116315155,ocn260262114,OCoLC,x,-,,,left_only
5AC9E6EC-78AB-443D-9898-3002F702D1D5,037,b116315349,ocn431996423,OCoLC,x,-,,,left_only
1DB02478-8F9B-4637-B56A-CD759ACC5949,037,b116315386,ocn432048972,OCoLC,x,-,,,left_only
E440698D-03D4-45C2-9905-5AA739C3B8C9,037,b116315428,ocn432049179,OCoLC,x,-,,,left_only
BAA346C5-B178-4236-9618-9DD5C533538B,037,b116315799,ocn593541280,OCoLC,x,-,,,left_only
3404F03F-8C61-44DA-A2BC-BE5E477834BB,037,b116315854,ocn651023542,OCoLC,x,-,,,left_only
E52B8E6F-8B91-47BF-9DC8-FB4645357FA5,037,b116315994,ocn680277382,OCoLC,x,-,,,left_only
B613D134-7FA2-42A1-82A3-D85934E122E8,037,b116316196,ocn754392184,OCoLC,x,-,,,left_only
0742AD78-F259-49E1-8932-A50F906240FC,url,b116320187,ocn756045404,OCoLC,z,-,,,left_only
0C8E8486-F54A-4DF6-8B4F-076B03789B00,037,b116357125,ocn759838110,OCoLC,x,-,,,left_only
5140C549-1F8D-4128-8B02-4832C170CFA7,037,b116359249,ocn436311180,OCoLC,x,-,,,left_only
13EB013D-16C5-46CC-8A9D-51E4FA88BBCF,037,b116361025,ocn759836530,OCoLC,x,-,,,left_only
DE83311D-D9B9-4327-85D1-F7AAD0197179,037,b116372023,ocn756648690,OCoLC,x,-,,,left_only
03A05157-05A8-4041-9773-9D5813D59980,037,b116404449,ocn682920383,OCoLC,x,-,,,left_only
265A2BF3-81B6-4D06-A0F4-710D17C36209,037,b116404899,ocn704763032,OCoLC,x,-,,,left_only
5F750B01-8957-49F0-813C-BE4635EB71CC,037,b116431696,ocn444602505,OCoLC,x,-,,,left_only
4B024008-4C83-4171-AE6F-CA161970576E,037,b116431702,ocn444700380,OCoLC,x,-,,,left_only
438B2E8E-0095-4A80-A428-BB895791E45E,037,b116432202,ocn748586526,OCoLC,x,-,,,left_only
F9862AE4-D35C-48EB-B2F8-493D5F913833,037,b116433619,ocn767520074,OCoLC,x,-,,,left_only
02D9588D-3C9E-4EDF-A96A-5964AE938981,037,b116433620,ocn767524534,OCoLC,x,-,,,left_only
C7394D54-211D-4C41-B18E-CC15407D86B6,037,b11643384x,ocn767532771,OCoLC,x,-,,,left_only
CC6F35A3-1D75-423B-B828-6A6833B99F8A,037,b116433863,ocn767532904,OCoLC,x,-,,,left_only
23496963-C1D1-430E-AEE5-7B386DCA4D70,037,b116433917,ocn767717444,OCoLC,x,-,,,left_only
A0463981-FF77-4634-9BAD-6787479C709B,037,b116434004,ocn767731894,OCoLC,x,-,,,left_only
5ADC4F77-5FA4-486C-9F1D-539B23DF03BE,037,b116434028,ocn767734480,OCoLC,x,-,,,left_only
67C82321-4C4C-48BD-A4B7-06EBC0A981CF,037,b11643403x,ocn767835811,OCoLC,x,-,,,left_only
BE48C326-31E1-42E3-BA83-9F1EC87373CE,037,b116434193,ocn768119910,OCoLC,x,-,,,left_only
608CB4DD-8500-48EA-B01C-CD74611A9C83,037,b11643420x,ocn768119956,OCoLC,x,-,,,left_only
B5974B28-4E15-4D37-9B8E-B4387B9D59C5,037,b116434259,ocn768123304,OCoLC,x,-,,,left_only
9E35A26B-FEED-4669-A683-1C3B0B15E6F5,037,b116434272,ocn768123423,OCoLC,x,-,,,left_only
5CA0882A-D668-446F-A894-5FF836E38EA2,037,b116434296,ocn768125063,OCoLC,x,-,,,left_only
AD8EBA67-5431-4399-B251-8FE4BA56FB2C,037,b116434302,ocn768125093,OCoLC,x,-,,,left_only
0524D9A9-4856-4957-AE77-6D1017096874,037,b116434314,ocn768125663,OCoLC,x,-,,,left_only
5BB13E4E-48E8-4BD3-9EA5-862A585EA4D3,037,b116434375,ocn768244231,OCoLC,x,-,,,left_only
D12DBA14-B90B-4601-8CBA-AD5317AB20B1,037,b116434521,ocn768250274,OCoLC,x,-,,,left_only
B5381136-962B-42CE-A84C-10F59265DE88,037,b116434648,ocn768349211,OCoLC,x,-,,,left_only
8F63A33B-BDF8-4AB5-B110-56336495687A,037,b116434740,ocn768422665,OCoLC,x,-,,,left_only
AB7C8BE3-A5AE-4E0E-BA71-3C5D081FD446,037,b116434843,ocn768434008,OCoLC,x,-,,,left_only
797550EF-D13F-4619-80EA-14E1293F69A5,037,b116436049,ocn769022656,OCoLC,x,-,,,left_only
DD6BCFD9-2038-4247-9216-874215E76EB1,037,b116436062,ocn769024766,OCoLC,x,-,,,left_only
C5DF4DD7-6CE9-47F8-910C-2103F52A5457,037,b11643613x,ocn769028501,OCoLC,x,-,,,left_only
D83D3D5B-AC7B-4B34-BE58-72892C1F0D87,037,b116436153,ocn769028588,OCoLC,x,-,,,left_only
6391CFFD-1A36-4F46-9D2D-B04BE0E2D935,037,b116436244,ocn769033163,OCoLC,x,-,,,left_only
9407B298-E375-4F9E-A058-9B049367AAAC,037,b116436268,ocn769033598,OCoLC,x,-,,,left_only
4BAC95F8-8FAD-4B9D-B297-8F94E87F12DA,037,b11643644x,ocn769688228,OCoLC,x,-,,,left_only
B33944CC-76FA-4E12-96A9-00D1E8E4359D,037,b116437996,ocn748435503,OCoLC,x,-,,,left_only
C4560224-D46D-4DFD-8376-0DEC825666DC,037,b116441185,ocn759577920,OCoLC,x,-,,,left_only
81CBAB8D-EDCD-4198-8864-3F188031FD09,037,b116441252,ocn759577947,OCoLC,x,-,,,left_only
4C6E8A46-35B5-4464-90A7-83AC8A80AF68,037,b116441409,ocn759577983,OCoLC,x,-,,,left_only
88117686-4243-4E68-A2AA-3782E9E279B9,037,b116441549,ocn759580816,OCoLC,x,-,,,left_only
3FE33114-3424-4FA4-8671-A99B27B09003,037,b116441574,ocn759580832,OCoLC,x,-,,,left_only
8134E055-4B3F-4511-B437-859DA43937E8,037,b116441628,ocn759580865,OCoLC,x,-,,,left_only
AD5884C0-AFE7-4BD8-8529-5D9CFD8F0FC0,037,b116441641,ocn759580868,OCoLC,x,-,,,left_only
79827716-0D9A-4446-8432-4A42BD0CF1EF,037,b116441938,ocn759581050,OCoLC,x,-,,,left_only
3D1BBF54-B25D-4045-A4CB-BB4181554642,037,b11644194x,ocn759581052,OCoLC,x,-,,,left_only
702B24BB-0931-40A6-A42B-3AC265F9A3C4,037,b116442116,ocn759581130,OCoLC,x,-,,,left_only
ADE145C0-BC8A-469F-B026-895BEC23A9B3,037,b11644213x,ocn759581132,OCoLC,x,-,,,left_only
4281620A-14AA-49B7-9194-8844FE994D31,037,b116442153,ocn759581149,OCoLC,x,-,,,left_only
9CC6A388-9F77-444D-BDEA-389BC13593BD,037,b116442219,ocn759581159,OCoLC,x,-,,,left_only
DDC4F19A-89F7-49B4-B05C-0756F72749ED,037,b116442311,ocn759581197,OCoLC,x,-,,,left_only
627A528C-378B-4F40-9B08-41598A7F197F,037,b116442529,ocn759581272,OCoLC,x,-,,,left_only
11470A87-1605-4998-BE96-A9CD3F9129B3,037,b116442694,ocn759581351,OCoLC,x,-,,,left_only
AAD54E47-C53C-4593-9605-8D7D2AB61F58,037,b116442724,ocn759581364,OCoLC,x,-,,,left_only
E1BC4ADE-BA21-452D-AB16-9E16DDA69758,037,b116442815,ocn759581401,OCoLC,x,-,,,left_only
7B87CC7E-7D89-4E8D-80F8-B777F82504D3,037,b116442943,ocn759581495,OCoLC,x,-,,,left_only
29F7F228-E530-4132-BA62-8E28B8580C4E,037,b116443121,ocn759581576,OCoLC,x,-,,,left_only
9493A9B2-608C-414F-8C29-B3DA695EA237,037,b116443248,ocn759581668,OCoLC,x,-,,,left_only
A25D6719-94F3-4921-B68E-9D78F4BC94E1,037,b116443339,ocn759581856,OCoLC,x,-,,,left_only
EF4A0B8B-A2E3-45CA-A3E5-94BC8371C971,037,b116443340,ocn759581864,OCoLC,x,-,,,left_only
0E7DD7C6-AB7A-4315-A8B5-31259B6A9D57,037,b116443492,ocn759581919,OCoLC,x,-,,,left_only
4F7C2056-0C8C-4FD1-BC52-7B3D36C96D97,037,b116443728,ocn759582003,OCoLC,x,-,,,left_only
5BA498B6-C082-4E52-A9D5-23E39708A465,037,b116443753,ocn759582023,OCoLC,x,-,,,left_only
477A530E-D4C3-42E4-AD0F-96B4F3E68745,037,b116443777,ocn759582035,OCoLC,x,-,,,left_only
77D7FF3B-970E-4380-9D82-9A48AB472E1B,037,b116443844,ocn759582346,OCoLC,x,-,,,left_only
42D9D68C-64DB-49D1-823E-05A7B3405062,037,b116446961,ocn759837809,OCoLC,x,-,,,left_only
14E6D5FA-C899-4109-BECE-292D3B12EEEB,037,b116447011,ocn759837909,OCoLC,x,-,,,left_only
E3F57D29-A371-4AF7-880F-73FC639CCC41,037,b116447266,ocn759838130,OCoLC,x,-,,,left_only
4066CBCF-6B9A-41F8-A9D4-0496F28D6A20,037,b116447291,ocn759838204,OCoLC,x,-,,,left_only
4F186169-61D2-4343-92C6-B606B69D3DD7,037,b116508267,ocn503114679,OCoLC,x,-,,,left_only
90A52032-9319-40BA-BDEB-6DC2D5DB6DDE,037,b11651100x,ocn703862504,OCoLC,x,-,,,left_only
A7C20C64-63C2-4BDC-8208-27916C9014CC,037,b116531964,ocn759838750,OCoLC,x,-,,,left_only
53B59146-6781-41CA-B630-316135F00D61,037,b116532087,ocn759839060,OCoLC,x,-,,,left_only
8385B2D9-988E-4716-B7B6-96BE66C13998,037,b116532105,ocn773582205,OCoLC,x,-,,,left_only
B7528E89-F9AC-4A0B-9547-44820430997C,037,b116533626,ocn704763097,OCoLC,x,-,,,left_only
CF2DE5FE-5CF9-4DFE-8AAD-5C94342FC2D1,037,b116533778,ocn707327610,OCoLC,x,-,,,left_only
38C207DB-6DD1-4638-B523-509329040AC5,037,b11653476x,ocn770097763,OCoLC,x,-,,,left_only
59CC9805-430A-4906-A7BB-CB3613E3EEC6,037,b116535106,ocn126870090,OCoLC,x,-,,,left_only
876F35C8-0298-4BA0-9828-DDC7BE6229FD,037,b116535118,ocn127603062,OCoLC,x,-,,,left_only
57092B12-D107-4981-BDD8-1DCA0008795F,037,b116535131,ocn213482627,OCoLC,x,-,,,left_only
AFC16F5B-A077-4A2D-8714-81D26A49E8FD,037,b116535209,ocn234314912,OCoLC,x,-,,,left_only
A21454E6-17DD-471F-BAA0-B7CBCA9AC5D7,037,b11653526x,ocn260106261,OCoLC,x,-,,,left_only
2BF37017-435B-45FC-91F9-E019BE41F7B5,037,b116535593,ocm61117673,OCoLC,x,-,,,left_only
615ADEDB-55B4-454A-8FFA-320AD1EB3771,037,b116536299,ocn184953354,OCoLC,x,-,,,left_only
06215ADB-AB69-4376-8195-CA425C2976AA,037,b116536317,ocn188907295,OCoLC,x,-,,,left_only
ED546470-DE3A-414A-B067-F55C19120797,url,b116536354,ocn189020257,OCoLC,x,-,,,left_only
0857DDAF-7D81-4150-A140-DAD965A1A6A0,037,b116536366,ocn191864199,OCoLC,x,-,,,left_only
E8C45531-9BE7-4346-8C23-61AB6F9AC623,037,b116536408,ocn221291788,OCoLC,x,-,,,left_only
B08B7E0C-486C-4F05-8A13-8AF0DF5EA5A1,037,b11653641x,ocn234310858,OCoLC,x,-,,,left_only
1273A781-AF9A-44CB-BF80-6362392E09FA,037,b116536500,ocn432705858,OCoLC,x,-,,,left_only
52180B76-97CA-461B-9765-33DC79208270,037,b116536512,ocn433559468,OCoLC,x,-,,,left_only
5ECAFFE8-9D74-49A1-98C0-CCB25E6577C9,037,b116536524,ocn318912187,OCoLC,x,-,,,left_only
DBF6BEC3-6629-4126-8C20-02EE3077C475,037,b116536688,ocn667576282,OCoLC,x,-,,,left_only
65D8F37A-C4A9-4D65-BECC-155932032D14,037,b116536937,ocn772081222,OCoLC,x,-,,,left_only
6468BFDF-1E8D-4278-AC3B-9E4060E46838,037,b116536949,ocn773581309,OCoLC,x,-,,,left_only
037A317F-1271-40D5-9557-B697E7A5E70F,url,b116554447,ocn774402348,OCoLC,x,-,,,left_only
7FEAC433-495D-49DE-99B9-C68C55F12F59,037,b116566620,ocn774273513,OCoLC,x,-,,,left_only
AC7437F5-1168-4D04-9576-F845827189EC,037,b116566644,ocn774273530,OCoLC,x,-,,,left_only
31FF32C2-4896-4C71-BD03-8038632A5E90,037,b11656670x,ocn774273763,OCoLC,x,-,,,left_only
3D0F98C2-6FDF-46CB-A0CA-15F1D9B7248E,037,b116568914,ocn777325717,OCoLC,x,-,,,left_only
9DE9DD65-14FC-4A5D-A8D4-703F11694D51,037,b116568975,ocn777330010,OCoLC,x,-,,,left_only
8BE8599C-902F-4561-8680-418DF467B6C8,037,b116603331,ocn739061786,OCoLC,x,-,,,left_only
CF9B5948-84F9-44F4-8BD4-24F0215825FC,037,b116603598,ocn708581857,OCoLC,x,-,,,left_only
116AA57F-913E-4912-8219-3D1ED11D4F21,037,b116603884,ocn708581419,OCoLC,x,-,,,left_only
799D73C6-6FFE-4A6C-8D02-498511605D83,037,b116603926,ocm70160687,OCoLC,x,-,,,left_only
25350F49-5574-4321-BE11-64A3C4C53AFE,037,b116603999,ocn191869382,OCoLC,x,-,,,left_only
5FA56421-ADF9-4684-9BD0-F9F7F4886F51,037,b116604001,ocn748285868,OCoLC,x,-,,,left_only
CA5AF8E6-F505-4716-88B4-FE99F3F1CB6F,037,b116604116,ocn754110465,OCoLC,x,-,,,left_only
A53CF5C2-C0AD-4B01-8F90-E4841DDECA8C,037,b116604128,ocn729757921,OCoLC,x,-,,,left_only
317C9C2D-67BD-48D7-83BD-43219666A79F,037,b116604177,ocn759581194,OCoLC,x,-,,,left_only
5D4FA32A-7E4F-412F-B464-B6AFB2AB2127,037,b116634224,ocn719371553,OCoLC,x,-,,,left_only
B77E21DF-4B29-48E4-BB5B-730E7D97F4E9,037,b116636075,ocn764447514,OCoLC,x,-,,,left_only
95CD0A8A-6995-4FC7-AEB4-F4169DEA96C5,037,b116637122,ocn756041200,OCoLC,x,-,,,left_only
DCB002D8-A6C1-407E-9027-2C99F91CCA05,037,b116639301,ocn712593854,OCoLC,x,-,,,left_only
0BB199B7-F4DE-4510-A106-005EB4046D09,037,b116640509,ocn764509131,OCoLC,x,-,,,left_only
FC530B57-66F1-4C5F-AA5E-14EC8ADCB40F,037,b116671002,ocn781860869,OCoLC,x,-,,,left_only
A4777D24-CF7A-4A37-A862-C46AA53FC540,037,b116671142,ocn692492756,OCoLC,x,-,,,left_only
C7C215B4-425D-4EB8-93C6-4985FB7D7FA7,037,b116671300,ocn781861175,OCoLC,x,-,,,left_only
86C21DAF-0B0E-457E-B518-78E7A688EED6,037,b11667166x,ocn781863037,OCoLC,x,-,,,left_only
F6CFF4ED-5E48-4DB9-A037-0935A00DFBDF,037,b116671798,ocn781856667,OCoLC,x,-,,,left_only
45B99EAF-1506-4D55-A18A-F981FDDD2C6F,037,b116672389,ocn781862582,OCoLC,x,-,,,left_only
264FABD8-3FB0-4A13-83CB-C0551DDE1925,037,b116673047,ocn781861933,OCoLC,x,-,,,left_only
293105AB-767C-437C-A7BA-F01A13547289,037,b116673151,ocn781869903,OCoLC,x,-,,,left_only
4E1FFF3E-1F04-43C7-A8C8-A254972F73EC,037,b116673850,ocn777949786,OCoLC,x,-,,,left_only
B1A80426-BA57-407E-A04D-68F7B001D667,037,b116674714,ocn781806547,OCoLC,x,-,,,left_only
8FF88C23-AF73-4F4F-BA5D-B60742DF6FEE,037,b116674817,ocn781871375,OCoLC,x,-,,,left_only
720F5A14-C48C-4A5D-9F12-98BF80B77274,037,b116674854,ocn781786060,OCoLC,x,-,,,left_only
D699A409-E3FA-4659-9CFC-411B0225DB8C,037,b116675159,ocn781940271,OCoLC,x,-,,,left_only
2145A29A-E3AD-48FE-8842-4D17280B09FC,037,b116675214,ocn781864833,OCoLC,x,-,,,left_only
1B712462-1633-4F63-BD30-C49A9FB1DC57,037,b116675354,ocn778372733,OCoLC,x,-,,,left_only
7B8C91AD-2425-4692-8FDC-5484390FA4EA,037,b11669290x,ocn752540324,OCoLC,x,-,,,left_only
367A0C8E-AEB9-4A8D-AE43-FA029FE45DBC,037,b116692911,ocn757392170,OCoLC,x,-,,,left_only
9C7D1442-6A1C-4FF8-BEAE-D296BE6FE4B8,037,b116696291,ocn778523138,OCoLC,x,-,,,left_only
8771C979-A523-4F30-890C-F53025DB376B,037,b116696321,ocn785572704,OCoLC,x,-,,,left_only
C857E688-0954-4A6C-B3E6-15864729B071,037,b116696394,ocn777303004,OCoLC,x,-,,,left_only
9D2D080C-5006-4B70-96A6-E24F31956088,037,b116696886,ocn779851648,OCoLC,x,-,,,left_only
FD6DC200-5CA2-4CA3-B5E8-FE543CFCBA37,037,b116697349,ocn778707378,OCoLC,x,-,,,left_only
F8779688-5128-44D6-A8FC-869FB46849F3,037,b116697398,ocn782879210,OCoLC,x,-,,,left_only
A9E05D5F-7EF0-4DC8-9DCC-7780FE20E49A,037,b116697775,ocn785572746,OCoLC,x,-,,,left_only
53AF684B-DFF6-4547-93BB-E7E3A770DCFB,037,b116698457,ocn785574920,OCoLC,x,-,,,left_only
9CAF355D-A115-4EF5-8F65-A8785F7BA3A1,037,b116698548,ocn775116805,OCoLC,x,-,,,left_only
037FF241-CB64-4046-8A2C-0F5F96A781B3,url,b116698779,ocn785572651,OCoLC,x,-,,,left_only
16050AFB-64C3-4802-8565-47A29340E92D,037,b116698780,ocn785574851,OCoLC,x,-,,,left_only
F32A37E7-E257-4EAC-BB37-A6CED09DBF52,037,b116699097,ocn774273526,OCoLC,x,-,,,left_only
46212056-5A65-4670-A4F4-00D135222A10,037,b116699656,ocn785573864,OCoLC,x,-,,,left_only
8B978846-337E-447D-A151-D0A719D7C828,037,b11670018x,ocn785574445,OCoLC,x,-,,,left_only
969C4F69-5D67-4DBE-9E17-21B4F46B86D8,037,b116700270,ocn779828867,OCoLC,x,-,,,left_only
F174F7C9-B11F-494D-A9D5-4B5F5ABFBFBB,037,b116700336,ocn782045968,OCoLC,x,-,,,left_only
102BA809-F71E-425B-9CCA-F6DBD466D2F3,037,b116700348,ocn779828871,OCoLC,x,-,,,left_only
632B90DD-CF5D-447D-9761-FC36D8664CFB,037,b11670066x,ocn785572760,OCoLC,x,-,,,left_only
81CD3E0C-91EA-4865-97E8-D754F5269C64,037,b116701456,ocn779828866,OCoLC,x,-,,,left_only
4DFCEC9F-4981-4542-92D7-C0EFBC42076A,037,b116713082,ocn773693463,OCoLC,x,-,,,left_only
C049E8E1-C9FC-42E6-B905-16C46D80E720,037,b116713859,ocn232149187,OCoLC,x,-,,,left_only
3648A737-0389-4EBC-A3C1-0EAAAB293D24,037,b116714268,ocm56914281,OCoLC,x,-,,,left_only
73972E1B-FE35-4478-BD0B-E260EAF31E69,037,b116714281,ocm61163984,OCoLC,x,-,,,left_only
051CB288-1C79-4424-9A25-AFC26614B2DC,037,b116714311,ocn433144523,OCoLC,x,-,,,left_only
3D247B55-62D8-45D4-864C-046293E741B4,037,b116771823,ocn775659955,OCoLC,x,-,,,left_only
E5B58D25-1811-409B-83A6-5C27C0EDF7D2,037,b116796182,ocn785573938,OCoLC,x,-,,,left_only
79DA08D3-635A-45F3-939B-46A18D3FB451,037,b116796881,ocn793011001,OCoLC,x,-,,,left_only
F49F22BF-D9EA-4614-AB53-6DFDFC70272D,037,b11679897x,ocn774273511,OCoLC,x,-,,,left_only
465492DF-AB50-454D-9565-4AC4E42E7F4C,037,b116799365,ocn768891986,OCoLC,x,-,,,left_only
F966FACB-2E3D-41AF-AAC4-203E6148DFA3,037,b116800288,ocn785572725,OCoLC,x,-,,,left_only
A36BFA3B-FAED-4DE5-AAA3-06C02B964427,037,b116800689,ocn783527055,OCoLC,x,-,,,left_only
15830AFF-829E-4155-AFA5-E56622F589AD,037,b116801578,ocn785572696,OCoLC,x,-,,,left_only
5B5B8597-BFA8-499F-A530-705BFDE490BD,037,b116804208,ocn432695005,OCoLC,x,-,,,left_only
FCD42CA8-C091-4535-AE66-97778590CE48,037,b11681178x,ocn432643572,OCoLC,x,-,,,left_only
E566271A-5243-4198-AF78-28B36356729F,037,b116812679,ocn785574668,OCoLC,x,-,,,left_only
31134330-0469-43EE-A4C5-12CFEE8480DB,037,b11681360x,ocn432309706,OCoLC,x,-,,,left_only
DDFB3CE7-A8A2-4DC9-A4C3-CD215DC650EB,037,b116824803,ocn708581007,OCoLC,x,-,,,left_only
5BA6E725-1CA1-43B3-B01D-D6AB0F5C7C32,037,b116825261,ocn444698559,OCoLC,x,-,,,left_only
DC85D6F4-33A9-4553-B451-D0F4B90B8E26,037,b116825406,ocn756692269,OCoLC,x,-,,,left_only
555920AB-BE1A-4804-A2FA-D992A8078AAD,037,b116861873,ocm52939783,OCoLC,x,-,,,left_only
714BE594-785C-4F57-ACF3-2003A26A50C8,037,b116861885,ocm56081484,OCoLC,x,-,,,left_only
438EDA4A-4ED5-4EB7-B008-67D547965F2A,037,b116861897,ocm56085385,OCoLC,x,-,,,left_only
8E05B37A-68A5-48CC-A271-76EA2825CA5B,037,b116861903,ocm52841631,OCoLC,x,-,,,left_only
895C4C42-3227-493C-A706-56D39523B07B,037,b116861915,ocm57435586,OCoLC,x,-,,,left_only
E77C6AB7-ACAE-4041-B14B-0C2C5286A8A1,037,b116861940,ocm75977156,OCoLC,x,-,,,left_only
3E9071C8-BDB3-4338-ADEE-7AB06F078BE2,037,b116861964,ocm52940538,OCoLC,x,-,,,left_only
A49C5475-7D71-4A2C-93B7-58128CAE7E61,037,b116862038,ocm52842577,OCoLC,x,-,,,left_only
DA092361-6620-4E5F-9946-1C900BCF9D41,037,b116862075,ocm52883556,OCoLC,x,-,,,left_only
3F304777-D91B-43CD-B8EB-F8F74A037B38,037,b116862087,ocm52940640,OCoLC,x,-,,,left_only
82242914-690C-4BAA-8603-47EED02F37F7,037,b116862129,ocm52939848,OCoLC,x,-,,,left_only
931C9614-6664-4223-8DC7-7898043D0411,037,b116862130,ocm52934139,OCoLC,x,-,,,left_only
B97A32E5-7735-4CE6-87F1-065931571BED,037,b11686221x,ocn432302813,OCoLC,x,-,,,left_only
DD8B2133-5AB3-486F-B034-9E3373E4F9E7,037,b116862270,ocn772081219,OCoLC,x,-,,,left_only
144827A4-799E-4D65-8CBD-90DE4D918321,037,b116862397,ocm75977667,OCoLC,x,-,,,left_only
43B27F2C-C9A9-4BAE-B5ED-BCF4FE182F42,037,b116862439,ocm52851130,OCoLC,x,-,,,left_only
7BAA5B33-406C-4126-8DC1-50699BC99AAF,037,b116862506,ocm55802601,OCoLC,x,-,,,left_only
E5E98968-C5B2-4C7C-A936-C4820EA86F2B,037,b11686252x,ocn173251489,OCoLC,x,-,,,left_only
67CCA636-6F64-493D-A81E-08DB32EEB279,037,b116862609,ocm81511833,OCoLC,x,-,,,left_only
D7099733-2463-4AD3-AF6F-4A71D56F975C,037,b116862634,ocm60383800,OCoLC,x,-,,,left_only
147DD9B7-C535-48FE-B8AD-1C74CA81A506,037,b116862671,ocn173251522,OCoLC,x,-,,,left_only
38E468F8-A141-4E81-8662-B67612BA90B6,037,b116862683,ocm52826917,OCoLC,x,-,,,left_only
0695A228-0C20-4445-A701-F0D1E0C2181F,037,b116899670,ocn804824027,OCoLC,x,-,,,left_only
09F34FFB-4514-4463-AE17-337E29D291E7,037,b116906650,ocm75956974,OCoLC,x,-,,,left_only
A3E94751-5702-47D2-97E4-23F65B939D09,037,b116906674,ocm76806687,OCoLC,x,-,,,left_only
C6C55BCB-8AC3-431C-8E5A-542450272501,037,b116906686,ocm76938125,OCoLC,x,-,,,left_only
B8697558-4F24-472B-A267-17856696BBF0,037,b116906753,ocm75977449,OCoLC,x,-,,,left_only
A00E302F-DAE1-40F0-983B-0247842F6284,037,b116931164,ocn801973476,OCoLC,x,-,,,left_only
2B075368-8E27-4D6C-ABE9-5F7CFFDD21B7,037,b116931395,ocn803422727,OCoLC,x,-,,,left_only
256D093C-A24E-4B04-BC08-9BA484E1BAEE,037,b116931954,ocn805561514,OCoLC,x,-,,,left_only
1735061D-1D65-4ACE-A1DE-45113CAAB5A8,037,b116932041,ocn805728215,OCoLC,x,-,,,left_only
6465C99B-9578-4404-A044-D67BE6BDCB4A,037,b116932508,ocn806246226,OCoLC,x,-,,,left_only
506D65B2-1EA4-4333-ACDB-7267C31E42F9,037,b116932545,ocn806248225,OCoLC,x,-,,,left_only
BF2C448B-2380-4678-8235-3017AD69761B,037,b116933276,ocn807589531,OCoLC,x,-,,,left_only
CA8575D3-49B0-41EB-B02D-27C5E5CF6231,037,b116933318,ocn807589788,OCoLC,x,-,,,left_only
34135D65-EA18-4572-88A1-6B6600D9314F,037,b116933483,ocn807786103,OCoLC,x,-,,,left_only
A74F6301-2790-422E-BC0A-674F13820C9E,037,b116933653,ocn808126130,OCoLC,x,-,,,left_only
B1DE7051-CC4E-4899-9F42-A79AF0AFE04C,037,b116933677,ocn808126134,OCoLC,x,-,,,left_only
6A62DB81-8005-4D93-B334-39ADCF484736,037,b116933744,ocn808126166,OCoLC,x,-,,,left_only
DE1DBF0C-6168-4C1F-8069-0D8FB8DA3CF1,037,b116933847,ocn808126187,OCoLC,x,-,,,left_only
65CEB78D-E8EE-447A-B3B3-AEF3833D9B1F,037,b116933987,ocn808127015,OCoLC,x,-,,,left_only
2500B911-CC9F-4652-91E5-6EAA2D4BD5D1,037,b116935157,ocn809068291,OCoLC,x,-,,,left_only
C92036BD-76F8-4E1E-82CC-73A21B77AEE1,037,b116935492,ocn809194867,OCoLC,x,-,,,left_only
4119ED9B-DCA9-4C19-9D9A-E2000DFFD9D4,037,b116935509,ocn809194929,OCoLC,x,-,,,left_only
